article,denial?
" As the United States tries to reduce emissions and become more energy independent, energy efficiency will likely play a major part in achieving these goals. But should the government be incentivizing consumers to lead more efficient lifestyles? During today’s OnPoint, Thomas Tanton, a fellow in environmental studies at the Pacific Research Institute discusses his new white paper, written for the Competitive Enterprise Institute, discussing California’s demand-side management program (DSM). The paper, “California’s Energy Policy: A cautionary tale for the nation,” takes aim at the DSM and explains why it should not be implemented nationally. Tanton says the DSM has not yielded energy usage reductions on its own and he explains why he believes other states would not be successful in reducing their energy usage in this way.  watch videoÂ at E&ETV",1
" In a wide-ranging hour-long interview on PBS, CNN Founder and billionaire environmental extremist Ted Turner let the cat out of the bag on the real goal of climate change extremists – depopulation.Â  Pro-life activists who have attended UN environment meetings where such issues were discussed have often been the subject of ridicule and derision for pointing out that the massive movement behind global warming, retooled to ‘climate change’, works hand in hand with the culture of death with the aim of depopulation.Speaking on PBS’s Charlie Rose program on Tuesday, April 1, Turner stated plainly that next to nuclear disarmament the most pressing world concern is “global climate change” – which he said is caused by too many people.Â  “We’re too many people. That’s why we have global warming,” explained Turner when Rose questioned his comment that we need to “stabilize the population.” Turner, a fan of China’s one-child policy – despite the brutality of forced abortion and sterilizations which are associated with it – proposed similar limits on family size for all.Â  “We’ve got to stabilize population,” he told Rose.Â  “On a voluntary basis, everybody in the world’s got to pledge to themselves that one or two children is it.” Read the rest of the story at LifeSiteNews.com",1
" The debate about global warming is over, say environmental activists. Now comes the hard task of developing a national global warming policy. To use nightmare scenarios to forge national policies the activists have decided to circumvent the outgoing Bush administration – and more to the point, Congress – and get state governors to follow their advice. That’s where the Center for Climate Strategies (CCS) comes in. CCS persuades governors to appoint “study commissions” on global warming, then steers the policy process, rigging commission proceedings to produce a predetermined result: higher energy costs, diminished property and other individual rights, and more Big Government. These undemocratic maneuvers do an end-run around state legislators and should trouble advocates of open government. Click here to read the full report from Capital Research Center",1
" An explosion in demand for farm-grown fuels has raised global crop prices to record highs, which is spurring a dramatic expansion of Brazilian agriculture, which is invading the Amazon at an increasingly alarming rate.Propelled by mounting anxieties over soaring oil costs and climate change, biofuels have become the vanguard of the green-tech revolution, the trendy way for politicians and corporations to show they’re serious about finding alternative sources of energy and in the process slowing global warming. But several new studies show the biofuel boom is doing exactly the opposite of what its proponents intended: it’s dramatically accelerating global warming, imperiling the planet in the name of saving it. Corn ethanol, always environmentally suspect, turns out to be environmentally disastrous. Even cellulosic ethanol made from switchgrass, which has been promoted by eco-activists and eco-investors as well as by President Bush as the fuel of the future, looks less green than oil-derived gasoline. Meanwhile, by diverting grain and oilseed crops from dinner plates to fuel tanks, biofuels are jacking up world food prices and endangering the hungry. The grain it takes to fill an SUV tank with ethanol could feed a person for a year. Harvests are being plucked to fuel our cars instead of ourselves. The U.N.’s World Food Program says it needs $500 million in additional funding and supplies, calling the rising costs for food nothing less than a global emergency. Soaring corn prices have sparked tortilla riots in Mexico City, and skyrocketing flour prices have destabilized Pakistan, which wasn’t exactly tranquil when flour was affordable. Read the full story at Time Magazine",1
" They drift along in the worlds’ oceans at a depth of 2,000 metres — more than a mile deep — constantly monitoring the temperature, salinity, pressure and velocity of the upper oceans. Then, about once every 10 days, a bladder on the outside of these buoys inflates and raises them slowly to the surface gathering data about each strata of seawater they pass through. After an upward journey of nearly six hours, the Argo monitors bob on the waves while an onboard transmitter sends their information to a satellite that in turn retransmits it to several land-based research computers where it may be accessed by anyone who wishes to see it. These 3,000 yellow sentinels –about the size and shape of a large fence post — free-float the world’s oceans, season in and season out, surfacing between 30 and 40 times a year, disgorging their findings, then submerging again for another fact-finding voyage. It’s fascinating to watch their progress online.Â  When they were first deployed in 2003, the Argos were hailed for their ability to collect information on ocean conditions more precisely, at more places and greater depths and in more conditions than ever before. No longer would scientists have to rely on measurements mostly at the surface from older scientific buoys or inconsistent shipboard monitors. So why are some scientists now beginning to question the buoys’ findings? Because in five years, the little blighters have failed to detect any global warming. They are not reinforcing the scientific orthodoxy of the day, namely that man is causing the planet to warm dangerously. They are not proving the predetermined conclusions of their human masters. Therefore they, and not their masters’ hypotheses, must be wrong. In fact, “there has been a very slight cooling,” according to a U.S. National Public Radio (NPR) interview with Josh Willis at NASA’s Jet Propulsion Laboratory, a scientist who keeps close watch on the Argo findings. Read the rest of the story at National Post",1
" Margo Thorning is senior vice president and chief economist of the American Council for Capital Formation. As Congress considers far-reaching federal climate-change legislation, there has been far too little discussion on the economic costs such policies would impose at the state, local and household levels. Make no mistake: From a financial standpoint, the burdens for Minnesotans would be substantial. Add to this that Minnesota is considering state-specific and regional-climate change proposals, and it is clear that it is time to have an honest discussion on the potential economic impact such policies would have on families, businesses and governments. The primary federal legislation set for debate in Congress, the Climate Security Act of 2007 — sponsored by Sens. Joe Lieberman, an independent from Connecticut, and John Warner, a Republican from Virginia — would establish a cap on the emission of greenhouse gases resulting from economic activities. The federal cap seeks to stabilize the concentration of these gases, with the goal of reducing 2005 emission levels 63 percent by 2050. Efforts at both the federal and state levels are undoubtedly motivated by sincere desires to pass on a cleaner environment to future generations. Yet, these efforts overlook critical economic realities that are likely to undermine an already weakened economy and reduce living standards for decades. The question for lawmakers is whether they believe the anticipated benefits can be achieved and at what economic costs. The Lieberman-Warner legislation would involve dramatically curtailing the burning of fossil fuels, which are used in 86 percent of primary energy production nationally. Thus the effect of such caps would be to raise the price of energy, thereby discouraging its use. In that sense, the cap on emissions serves as a sizable tax on energy use. Let’s consider the costs to the state economy should the federal bill alone become law. A recent American Council for Capital Formation and National Association of Manufacturers study conducted by the independent Science Applications International Corporation assessed the national and state economic impacts of Lieberman-Warner. Estimates for Minnesota include:Â  Read the rest of the commentary at Star Tribune",1
"  TheÂ state of Minnesota hired the Center for Climate Strategies asÂ itsÂ “consultant” to assistÂ in the development of environmental policy recommendations. The close relationship between the advocacy-oriented Pennsylvania Environmental Council and the Center for Climate Strategies, which has managed global warming commissions (it claims as an “objective consultant”) for governors in several states, has been well established. Statements from their 2006 Form 990 tax return explains that PEC formed Enterprising Environmental Solutions, Inc. (where CCS is housed) to “carry out their non-regulatory agenda.” The tax return also explains, “EESI has its own board of directors and is controlled by PEC, since PEC is the only member of EESI.” Also, EESI/CCS exists to “advance, support and promote the purposes of the Pennsylvania Environmental Council….” Now here’s the latest revelation uncovered in e-mail correspondence obtained from the Kansas Department of Health and Environment, which was sent by Kimberlea Konowitch, who is identified as the senior accountant for EESI/CCS. Her email address, like others who handle administrative work for EESI/CCS, is identified by a pecpa.org domain. But here’s the kicker, in your average legal disclaimer (“only intended for the recipient,” blah, blah…) that you find at the end of emails: “The Pennsylvania Environmental Council and any of its subsidiaries each reserve the right to monitor all e-mail communications through its networks.” So now EESI/CCS is recognized as an official subsidiary of PEC. And the continued insistence by CCS executive director Tom Peterson that advocates for PEC don’t work on these state projects, and that EESI/CCS does not have an advocacy history, that they are objective, becomes more laughable each time he repeats it. CCS’s only reason for existing is to promote PEC’s agenda. Read the rest of the post at GlobalWarming.org",1
" As a climate scientist, I would like to see some answers to a few basic global warming science questions which I’m sure the U.N.’s Ministry of Global Warming Truth (also known as the Intergovernmental Panel on Climate Change, IPCC) can handle. After all, since they are 90% confident that recent global warming is manmade, they surely must have already addressed these issues: 1) Why are ALL of the 20+ IPCC climate models more sensitive in their total cloud feedback than published estimates of cloud feedbacks in the real climate system (Forster and Gregory, J. Climate, 2006)? If the answer is that “there are huge error bars on our observational estimates of feedback”, then doesn’t that mean that it is just as likely that the real climate system is very insensitive (making manmade global warming a non-problem) as it is to be as sensitive as the IPCC models claim it is? 2) And regarding those observational estimates of (somewhat) positive cloud feedbacks: How do you know that the cloud changes that have been observed during temperature changes really are “feedbacks”? In other words, how do you know that the temperature changes caused the cloud changes, rather than the other way around? This basic distinction between cause and effect is critical because such a misinterpretation will ALWAYS make the climate system look more sensitive than it really is (e.g., it is energetically impossible for more low clouds to cause a warming). Doesn’t it seem like a coincidence that the ONE case were we know that there was a huge non-cloud forcing (the 1991 eruption of Mt. Pinatubo) resulted in a negative solar shortwave cloud feedback, whereas all other periods showed supposedly positive shortwave cloud “feedback”? 3) As a follow on to question #2, we all agree that there has been strong global-average warming since the 1970’s. Well, how do you know this wasn’t the result of a small, natural change in cloud cover? Doesn’t it seem like (another) coincidence that the Pacific Decadal Oscillation (PDO) just happened to shift to a different mode in 1977, about the time that the warming started? (Please don’t say that the greater warming over land versus ocean is consistent with manmade greenhouse gas forcing…because it is also consistent with ANY kind of change in the Earth’s radiant energy budget, whether natural or manmade.) Read the rest of this post at GlobalWarming.org",1
" Just how pervasive the bias at most news outlets is in favour of climate alarmism — and how little interest most outlets have in reporting any research that diverges from the alarmist orthodoxy — can be seen in a Washington Post story on the Nongovernmental International Panel on Climate Change (NIPCC), announced last week in New York. The NIPCC is a counter to the U.N.’s Intergovernmental Panel on Climate Change, or IPCC. The group was unveiled this week in Manhattan at the 2008 International Conference on Climate Change, along with its scientific report claiming that natural factors — the sun, El Ninos and La Ninas, volcanoes, etc, — not human sources are behind global warming. The Washington Post’s first instincts (not just on its opinion pages, but in its news coverage, too) were cleverly to sew doubt of the group’s credibility by pointing out to readers that many of the participants had ties to conservative politicians, such as former British prime minister Margaret Thatcher, and that the conference sponsor — the Heartland Institute — received money from oil companies and health care corporations. That’s standard fare, and partly fair, so that’s not what I am talking about. The insidiousness I am referring to is the unfavourable way the Post compared the NIPCC report to the IPCC’s famous report of last year. After reminding readers that the IPCC and former U.S. vice-president Al Gore shared the Nobel Peace Prize in 2007 for their work on climate change, the paper then, sneeringly, added: “While the IPCC enlisted several hundred scientists from more than 100 countries to work over five years to produce its series of reports, the NIPCC document is the work of 23 authors from 15 nations, some of them not scientists.” First of all, the IPCC and Mr. Gore won the Peace Prize, not a science prize, which only proves they are good at politics. They didn’t win the Physics Prize, for instance. Also, while the former vice-prez may have invented the Internet (by his own admission), he is demonstrably not a scientist. Yet in the same paragraph as the Washington Post lionizes Mr. Gore for his work saving the planet, it backhands non-scientists for meddling in the climate change debate, never once showing any hint it recognized its own hypocrisy. And the paper displays its utter lack of intellectual curiosity, too. Hundreds of scientists may have contributed bits and pieces of work to the IPCC’s gargantuan report, but just 62 wrote the chapter said to “prove” that man is behind global warming — not that many more than the 23 from the new NIPCC who the Post so snidely dismiss as inconsequential in number. And just 52 people — many of them the kind of non-scientists the Post would have us believe have no business passing judgment — wrote the IPCC’s “Summary for Policy-makers.” That’s the publication that gets all the ink and drives the climate alarmism because it contains the most provocative statements about the certainty of manmade warming. The bias is that whatever the IPCC and its defenders claim, the Washington Post and most other outlets report without scrutiny. Meanwhile, the motives and sources of all sceptics are instantly suspected and derided. Read the rest of the story at National Post       font_size(0);",1
" A group of dissident scientists and climate researchers has affirmed that there is no convincing evidence that CO2 emissions from modern industrial activity cause climate change, and has called on world leaders to abandon all efforts to reduce emissions “forthwith.” Issued last week at the close of the International Conference on Climate Change in New York, the Manhattan Declaration challenged the notion that a scientific consensus on climate change exists, and claimed that efforts at emissions reduction would diminish prosperity while having no appreciable impact. Read the rest of the story at The Register",1
" Here’s a copy the remarks made by VÃ¡clav Klaus, president of the Czech Republic, delivered at the 2008 International Conference on Climate Change. Mr. Chairman, ladies and gentlemen, I would like first of all to thank the organizers of this important conference for making it possible and also for inviting one politically incorrect politician from Central Europe to come and speak here. This meeting will undoubtedly make a significant contribution to the moving away from the irrational climate alarmism to the much needed climate realism. I know it is difficult to say anything interesting after two days of speeches and discussions here. If I am not wrong, I am the only speaker from a former communist country and I have to use this as a comparative — paradoxically — advantage. Each one of us has his or her experiences, prejudices and preferences. The ones that I have are — quite inevitably — connected with the fact that I have spent most of my life under the communist regime. A week ago, I gave a speech at an official gathering at the Prague Castle commemorating the 60th anniversary of the 1948 communist putsch in the former Czechoslovakia. One of the arguments of my speech there, quoted in all the leading newspapers in the country the next morning, went as follows: “Future dangers will not come from the same source. The ideology will be different. Its essence will, nevertheless, be identical — the attractive, pathetic, at first sight noble idea that transcends the individual in the name of the common good, and the enormous self-confidence on the side of its proponents about their right to sacrifice the man and his freedom in order to make this idea reality.” What I had in mind was, of course, environmentalism and its currently strongest version, climate alarmism. This fear of mine is the driving force behind my active involvement in the Climate Change Debate and behind my being the only head of state who in September 2007 at the UN Climate Change Conference, only a few blocks away from here, openly and explicitly challenged the current global warming hysteria. My central argument was — in a condensed form — formulated in the subtitle of my recently published book devoted to this topic which asks: “What is Endangered: Climate or Freedom?” My answer is clear and resolute: “it is our freedom.” I may also add “and our prosperity.” What frustrates me is the feeling that everything has already been said and published, that all rational arguments have been used, yet it still does not help. Global warming alarmism is marching on. We have to therefore concentrate (here and elsewhere) not only on adding new arguments to the already existing ones, but also on the winning of additional supporters of our views. The insurmountable problem as I see it lies in the political populism of its exponents and in their unwillingness to listen to arguments. They — in spite of their public roles — maximize their own private utility function where utility is not any public good but their own private good — power, prestige, carrier, income, etc. It is difficult to motivate them differently. The only way out is to make the domain of their power over our lives much more limited. But this will be a different discussion. We have to repeatedly deal with the simple questions that have been many times discussed here and elsewhere: 1) Is there a statistically significant global warming? 2) If so, is it man-made? 3) If we decide to stop it, is there anything a man can do about it? 4) Should an eventual moderate temperature increase bother us? Read the completeÂ speechÂ at Heartland Institue.",1
" A panel of climate change experts calling itself the Nongovernmental International Panel on Climate Change (NIPCC) this week released a report that competes head-on with the Summary for Policymakers of the Intergovernmental Panel on Climate Change. The group’s name highlights the fact that, contrary to common perceptions that it is an objective body of scientists, the IPCC comprises not only scientists, but also government bureaucrats and policy shapers, and its Summary for Policymakers reflects strong political biases.Â  The report concludes: Our findings, if sustained, point to natural causes and a moderate warming trend with beneficial effects for humanity and wildlife. This has obvious policy implications: Schemes proposed for controlling CO2 emissions, including the Kyoto Protocol, proposals in the U.S. for federal and state actions, and proposals for a successor international treaty to Kyoto, are unnecessary, would be ineffective if implemented, and would waste resources that can better be applied to genuine societal problems [Singer, Revelle and Starr 1991]. Even if a substantial part of global warming were due to greenhouse gases (and it is not), any control efforts currently contemplated would give only feeble results. For example, the Kyoto Protocol (even if punctiliously observed by all participating nations) would decrease calculated future temperatures by only 0.02 degrees C by 2050, an undetectable amount. In conclusion, this NIPCC report falsifies the principal IPCC conclusion that the reported warming (since 1979) is very likely caused by the human emission of greenhouse gases. In other words, increasing carbon dioxide is not responsible for current warming. Policies adopted and called for in the name of “fighting global warming” are unnecessary.Â  It is regrettable that the public debate over climate change, fueled by the errors and exaggerations contained in the reports of the IPCC, has strayed so far from scientific truth. It is an embarrassment to science that hype has replaced reason in the global debate over so important an issue. The report can be read online in its entirety at Heartland Institute",1
" Rewind to December 2006:Â  Minnesota Governor Tim Pawlenty announced his Next Generation Energy Initiative, which included the “development of a comprehensive plan to reduce Minnesota’s emissions of greenhouse gas emissions (GGE).”Â He established the Minnesota Climate Change Advisory Group (MCCAG), a group ofÂ community leaders, to assist him in the development of state-level GGE public policy recommendations. The GovernorÂ also hired Center for Climate Strategies (CCS), a consultantÂ to manage MCCAG and the overall process.Â  CCS’s estimated cost for the year-long project is $410,0000 (see page 12 of the MCCAG Action Plan). But the state is offered a sweetheart deal.Â CCS had access to financial grants through its affiliate,Â  Enterprising Environment Solutions, Inc., helping to lower the total price of its services to $40,000, less than 10% ofÂ the actual cost. A shrewd business personÂ might have asked, “What’s the catch?”Â  But this question was apparently neverÂ asked as the state proceeded to complete a grant contract with EESI.Â  A little due diligence would have revealed that CCS is actually the work of aÂ left-wing environmental advocacyÂ group called The Pennsylvania Environmental Council.Â Further investigation would have revealed that the grant money arranged by EESI was coming from deep-pocketed liberal environmental groups, like the Rockefeller Brothers Fund.Â  Fast Forward to March 2008:Â Â  MCCAG has drafted its policy recommendationsand is preparing to issue its final report.Â  Several bills incorporating some of MCCAG’s preliminary recommendations have already been introduced in the state legislature (SF2818, SF0481, SF3337).Â  But some policy realistsÂ are beginning to question the objectivity of CCS and the outcomes of its process.Â  Many recommendations included inÂ Minnesota’s report look remarkably similar to those of other states whereÂ CCS had been hired to manage their climate commissions.Â  Critiques of CCS and its work are beginning to surface around the nation. How much did Governor Pawlenty know about CCS and its affiliates prior to hiring them to do this project?Â  Did the state knowingly hire an environmental activist group disguised as aÂ consultancyÂ and then accept money from liberal foundations to fundÂ the work?Â  Is the MCCAG simply a ruse to provideÂ theÂ appearance of legitimacy?Â  Most members of MCCAG probably had no idea that their good names were going to be used to sanction what appears to be a predetermined outcome shaped by liberal environmentalists.Â  But now that theÂ facts are becoming public,Â one might expect some MCCAG membersÂ to step forward with dissenting opinions, or perhaps even resign from the commission. So far, there has been little scrutiny of CCS or its affiliates by the mainstream media.Â  Which begs the question of what would have been the media’s reaction if a conservative environmental group, such as the Heartland Institute, had been hired as the state’s “consultant” to assist in the developmentÂ of its environmental public policy, and the group’s work was funded by deep-pocketed foundations with a bias that opposes global warming?",1
" Kudos to KSTP-TV for finally breaking the apparent Twin Cities media boycottÂ of GlobalClimateScam.com.Â  TodayÂ KSTP aired a news storyÂ on our campaign and its potentially conflict with Governor Pawlenty’s agenda.Â  A press release announcing the campaign was originally issued to all major Twin Cities media outlets in mid-February in conjunction with the first billboard advertisement being posted on I-94 in Albertville.Â  Over the past three weeks, five additional boards have been posted in and around the metro-area, but noÂ Twin CitiesÂ mediaÂ outlet elected to cover the story until now. It’s interesting to contrast our campaign to that ofÂ aÂ recent campaign sponsored byÂ Progress in Motion (PIM), the transportation alliance that just helped to passÂ the singleÂ largest tax increase in Minnesota’s history.Â  Last year, PIM ran a one month campaign consisting of a single billboard touting the slogan, “No New Taxes Means No New Bridges“.Â  While this campaign was much smaller, both in terms of its duration and the number of billboards, most of the the Twin Cities covered the story.Â  This situation appears to validate the claims made in the recently released BMI report on the media’s censorship of information that contridicts the agenda of global warming alarmists.",1
" A new report entitled “Global Warming Censored” was released today by the Business and Media Institute (BMI) exposing the media bais and censorship surrounding the global warming debate.Â  Consistently viewers are being sent only one message from ABC, CBS and NBC: global warming is an environmental catastrophe and it’s mankind’s fault. Skepticism is all but shut out of reports through several tactics – omission, name-calling, the hype of frightening images like polar bears scavenging for food near towns and a barrage of terrifying predictions. Read the report by visiting BMI’s website",1
" Dr. Syun Akasofu, founding director of the International Arctic Research Center at the University of Alaska-Fairbanks, has sent an open letter to the United Nations Intergovernmental Panel on Climate Change (IPCC) documenting flaws in the IPCC process and suggesting improvements.Â  Akasofu has published more than 550 professional journal articles, authored or co-authored 10 books, and has been the invited author of many encyclopedia articles. He has collaborated with numerous colleagues nationally and internationally and has guided nine students to their Ph.D.s. The text of his letter, sent to IPCC on December 18, follows. We encounter scientific terms, such as climate change, global warming, the greenhouse effect, and carbon dioxide a few times every day in newspapers, radio broadcasts, TV news, as well as in conversations among people. It must be the first time in the history of science that a specific scientific field has gotten so much attention from the public. As a scientist, I am pleased about the public’s interest in science. Unfortunately, however, I am afraid that this great interest by the public in climatology is largely the result of a proliferating number of confusing stories in the media that are based on misinterpreted information about the greenhouse effect of carbon dioxide. If the IPCC wants to represent this particular scientific field to the world, they are responsible for rectifying the great confusion and misinterpretation of scientific facts in the mind of the public. Read the rest of the story at Heartland.org",1
" Robert Novak reports today that it was a less than favorable National Governor’s Association (NGA) meeting for the organization’s chairman, Minnesota Gov. Tim Pawlenty.Â  His carbon-emissions proposal was shot down by bipartisan opposition. According to Novak, this did not helpÂ Pawlenty’s vice presidential aspirations.Â  We can only hope that Pawlenty’s pubic policy proposals being developed for Minnesota by his Climate Change Advisory Group will be met with the same cool reaction in the Minnesota state legislature.",1
" “This is a warning to all those who think that renewable energy is the sole answer.Â  We can’t put all our eggs in one basket when it comes to any form of generation. We need to consider the cost and the reliability issues, in addition to the environmental impact.” — Geoffrey Gay, attorney for Fort Worth and other North Texas municipalities Operators of the state power grid scrambled Tuesday night to keep the lights on after a sudden drop in West Texas wind threatened to cause rolling blackouts, officials confirmed Wednesday. At about 6:41 p.m. Tuesday, grid operators ordered a shutoff of power to so-called interruptible customers, which are industrial electric users who have agreed previously to forgo power in times of crisis. The move ensured continued stability of the grid after power dropped unexpectedly. Dottie Roark, a spokeswoman for the power grid, said a sudden uptick in electricity use coupled with other factors and a sudden drop in wind power caused the unexpected dip. As a result, grid officials immediately went to the second stage of its emergency blackout prevention plan. “This situation means that there is a heightened risk of … regular customers being dropped through rotating outages, but that would occur only if further contingencies occur, and only as a last resort to avoid the risk of a complete blackout,” the State Operations Center said in an e-mail notice to municipalities. Known as the Electric Reliability Council of Texas, the quasi-governmental agency that manages the power grid must ensure that power generation and power use remain constantly in balance. Otherwise, the whole grid can go dark, and the result is a systemwide blackout. According to ERCOT, those interruptible customers who lost power Tuesday night had it restored by 9:40 p.m.. The interruptible customers are generally industrial businesses that pay less for electricity in exchange for an agreement that they will let ERCOT cut their power during shortages. Read the rest of the story at The Star-Telegram",1
"  Over the past year, anecdotal evidence for a cooling planet has exploded. China has its coldest winter in 100 years. Baghdad sees its first snow in all recorded history. North America has the most snowcover in 50 years, with places like Wisconsin the highest since record-keeping began. Record levels of Antarctic sea ice, record cold in Minnesota, Texas, Florida, Mexico, Australia, Iran, Greece,Â South Africa, Greenland, Argentina, Chile — the list goes on and on.No more than anecdotal evidence, to be sure. But now, that evidence has been supplanted by hard scientific fact. All four major global temperature tracking outlets (Hadley, NASA’sÂ GISS, UAH, RSS) have released updated data. All show that over the past year, global temperatures have dropped precipitously. A compiled list of all the sources can be seen here.Â Â The total amount of cooling ranges from 0.65C up to 0.75C — a value large enough to wipe out most of theÂ warming recorded over the past 100 years. All in one year’s time. For all four sources, it’s the single fastest temperature change ever recorded, either up or down. Scientists quoted in a past DailyTech article link the cooling to reduced solar activity which they claim is a much larger driver of climate change than man-made greenhouse gases. The dramatic cooling seen in just 12 months time seems to bear that out. While the data doesn’t itself disprove that carbon dioxide is acting to warm the planet, it does demonstrate clearly that more powerful factors are now cooling it. Let’s hope those factors stop fast. Cold is more damaging than heat. The mean temperature of the planet is about 54 degrees. Humans — and most of the crops and animals we depend on — prefer a temperature closer to 70. Historically, the warm periods such as the Medieval Climate Optimum were beneficial for civilization. Corresponding cooling events such as the Little Ice Age, though, were uniformly bad news. Read the rest of the story at Daily Tech",1
" The expected introduction of plug-in hybrid electric vehicles could cut U.S. gasoline use, but could increase deadly air pollution in some areas, two reports say.That’s because a plug-in’s lower tailpipe emissions may be offset by smokestack emissions from the utility generating plants supplying electricity to recharge the big batteries that allow plug-ins to run up to 40 miles without kicking on their gasoline engines. Plug-ins, called PHEVs, are partly powered, in effect, by the fuel used to generate the electricity. Read the rest of the story at USA Today",1
" Energy-saving, spiral fluorescent bulbs that may help in the battle against global warming could pose a health risk to babies, small children and pregnant women, according to two new studies. The Vermont-based Mercury Policy Project study showed the bulbs pose a threat of mercury poisoning if they break, prompting the federal Environmental Protection Agency and both Massachusetts and Vermont to revise recommendations for where homeowners should use the bulbs. Read the rest of the story at TheBostonChannel.com",1
" A new scientific report suggests that we need to get ready for a period of GLOBAL COOLING, not global warming.Â  Here’s are excerpts from the report: I will demonstrate that the Sun drives climate, and use that demonstrated relationship to predict the Earth’s climate to 2030. It is a prediction that differs from most in the public domain. It is a prediction of imminent cooling. […] I will show that increased atmospheric carbon dioxide is not even a little bit bad. It is wholly beneficial. The more carbon dioxide we can put into the atmosphere, the better the planet will be – for humans, and all other living things. […] We have 29 years of satellite temperature data. It shows that the temperature of the Southern Hemisphere has been flat, with a slight increase in the Northern Hemisphere. Note the El Nino peak in 1998. Globally, we have had 10 years of temperature decline since that peak in 1998, with a rate of decline of 0.06 degrees per annum. I am expecting the rate of decline to accelerate to 0.2 degrees per annum from the end of this decade. That satellite record is corroborated by the record of Antarctic and Arctic sea ice extent over the same period. There is no long term trend evident. Most recently, there has been a 1 million square kilometre increase over the long term mean. This is a five per cent increase. […] The peak US temperature was in 1936, at much the same time that Total Solar Irradiance peaked. If you have wondered why US temperatures are still lower than what they were 70 years ago, the fact that Total Solar Irradiance is lower than what it was 70 years ago might provide an explanation. […]The peak of the Medieval Warm Period was 2Â° warmer than today and the Little Ice Age 2Â° colder at its worst. The total range is 4Â° centigrade. The warming over the 20th century was 0.6 degrees by comparison. This recent warming has melted ice on some high passes in the Swiss Alps, uncovering artifacts from the Medieval Warm Period and the prior Roman Warm Period. […] 2008 is the tenth anniversary of the recent peak on global temperature in 1998. The world has been cooling at 0.06 degrees per annum since then. My prediction is that this rate of cooling will accelerate to 0.2 degrees per annum following the month of solar minimum sometime in 2009. Dr Hansen’s statement that the maximum safe level of carbon dioxide in the atmosphere is 350 ppm begs the question of what the actual ideal level is. I have taken the 1,000 ppm figure from the level that commercial greenhouse operators prefer to run their greenhouses at. The ability to grow food is going to be the overriding concern next decade. Regarding that 1,000 ppm level, we will never get there. Atmospheric carbon dioxide levels have been much higher in the geological past. But most of that carbon is now bound up in the Earth’s sediments where we can’t get to it. Half of the carbon dioxide we are producing now is being gobbled up by the oceans, in soils and in the Russian tundra. At best, we might get to about 600 ppm. What I have shown in this presentation is that carbon dioxide is largely irrelevant to the Earth’s climate. The carbon dioxide that Mankind will put into the atmosphere over the next few hundred years will offset a couple of millenia of post-Holocene Optimum cooling before we plunge into the next ice age. There are no deleterious consequences of higher atmospheric carbon dioxide levels. Higher atmospheric carbon dioxide levels are wholly beneficial. Read the full report entitled Solar Cycle 24: Implications for the United States",1
"  According to the Star Tribune, Gov. Tim Pawlenty will travel to Las Vegas next week to be a keynote speaker at a renewable energy conference that also will feature U.S. Senate Majority Leader Harry Reid, D-Nevada.Â  Pawlenty will address the Power-Gen Renewable Energy & Fuels conference on Tuesday afternoon.Â  More than 3,000 leading players in the renewable energy industry are expected to attend. Minnesota has a growing budget deficit combined with an out of control governor and legislators who continue to regulate, mandate, tax and fee its residents. This legislative session promises much more and will continue to be the driving factor for the increased costs for food, gas, energy, health care and education for all Minnesotans. Last years Renewable Energy Standards bill provided funding and courage to mandate and regulate unsustainable, unproven, unreliable and costly sources of energy. Environmental buzz words make politicians feel good but this type of legislation costs a lot of our tax dollars to pay for these useless good intentions. It should come as no surprise that our legislators, with the help of our governor, are not done yet. Read the rest of this post by Sue Jeffers at Look True North",1
" Are the world’s ice caps melting because of climate change, or are the reports just a lot of scare mongering by the advocates of the global warming theory? Scare mongering appears to be the case, according to reports from the U.S. National Oceanic and Atmospheric Administration (NOAA) that reveal that almost all the allegedly “lost” ice has come back. A NOAA report shows that ice levels which had shrunk from 5 million square miles in January 2007 to just 1.5 million square miles in October, are almost back to their original levels. Moreover, a Feb. 18 report in the London Daily Express showed that there is nearly a third more ice in Antarctica than usual, challenging the global warming crusaders and buttressing arguments of skeptics who deny that the world is undergoing global warming. Read the rest of the story at NewsMax",1
" NEW evidence has cast doubt on claims that the world’s ice-caps are melting, it emerged last night.Â  Satellite data shows that concerns over the levels of sea ice may have been premature.Â  It was feared that the polar caps were vanishing because of the effects of global warming.Â  But figures from the respected US National Oceanic and Atmospheric Administration show that almost all the “lost” ice has come back.Â  Ice levels which had shrunk from 13million sq km in January 2007 to just four million in October, are almost back to their original levels.Â  Figures show that there is nearly a third more ice in Antarctica than is usual for the time of year. The data flies in the face of many current thinkers and will be seized on by climate change sceptics who deny that the world is undergoing global warming. A photograph of polar bears clinging on to a melting iceberg has become one of the most enduring images in the campaign against climate change.Â  It was used by former US Vice President Al Gore during his Inconvenient Truth lectures about mankind’s impact on the world. But scientists say the northern hemisphere has endured its coldest winter in decades.Â  They add that snow cover across the area is at its greatest since 1966. Read the rest of the story at the Daily Express",1
