article,denial?
" By Brendan Bordelon – Marc Morano, a global warming skeptic and the editor of ClimateDepot.com, fought the climate sob stories peddled by Sierra Club Director Michael Brune with cold, hard facts on CNN Tuesday night. “‘Global weirding’ is nothing more than a pseudoscience expression,” he said on Don Lemon’s “11th Hour,” pushing back against Lemon’s contention that the “extreme” cold weather wracking much of the country is a symptom of climate change. “So record cold is now evidence of man-made global warming,” Morano said sarcastically. “What evidence would disprove climate change? It seems that no matter the weather, everything that happens proves it.” Read the rest and see the video at Daily Caller.",1
" By Seth Borenstein Feeling chilly? Here’s cold comfort: You could be in East Antarctica which new data says set a record for “soul-crushing” cold. Try 135.8 degrees Fahrenheit below zero; that’s 93.2 degrees below zero Celsius, which sounds only slightly toastier. Better yet, don’t try it. That’s so cold scientists say it hurts to breathe. A new look at NASA satellite data revealed that Earth set a new record for coldest temperature recorded. It happened in August 2010 when it hit -135.8 degrees. Then on July 31 of this year, it came close again: -135.3 degrees. Read the rest at Associated Press.",1
" By Tristan McConnell and Nick Loomis NAIROBI, Kenya and GAO, Mali—  The Sahel is an environmentally fragile zone that stretches across Africa just south of the Sahara desert. To get a better idea of how climate change can worsen conflict there, GlobalPost spoke with three experts on the topic: Drew Sloan of energy efficiency company Opower, Marshall Burke of the University of California, Berkeley and Josh Busby of the University of Texas at Austin. Their short answer? It’s complicated, but climate change is making things harder for those who live in a politically unstable and economically challenged region. Read the rest at Global Post.",1
" By Michael Bastasch – Not all scientists agree that global warming is man-made. Nearly half of meteorologists and atmospheric science experts don’t believe that human activities are the driving force behind global warming, according to a survey by the American Meteorological Society. The survey of AMS members found that while 52 percent of American Meteorological Society members believe climate change is occurring and mostly human-induced, 48 percent of members do not believe in man-made global warming. Furthermore, the survey found that scientists who professed “liberal political views” were much more likely to believe in the theory of man-made global warming than those who without liberal views. “Political ideology was the factor next most strongly associated with meteorologists’ views about global warming. This also goes against the idea of scientists’ opinions being entirely based on objective analysis of the evidence, and concurs with previous studies that have shown scientists’ opinions on topics to vary along with their political orientation,” writes survey author Neil Stenhouse of George Mason University. Read the rest at the Daily Caller.",1
" Morano to Anderson: ‘And you really believe that [not bathing] is going to help people avoid typhoons?’ Anderson defended his advocacy of ‘a planned economic recession’ to combat man-made global warming By Marc Morano Kevin Anderson, a professor of Energy and Climate Change at the University of Manchester and Deputy Director of the Tyndall Centre for Climate Change Research in the UK, acknowledged in an interview at the UN climate summit in Warsaw that he has made personal hygiene changes in his life in order to help fight global warming and he defended his advocacy of “a planned economic recession’ in order to fight climate change. Anderson was confronted with his 2012 comments that he was going to do his part to reduce emissions by reducing his amount of bathing and showering. Read the rest at Climate Depot.",1
" By Michael Bastasch Norway’s military is taking drastic steps to ramp up its war against global warming. The Scandinavian country announced its soldiers would be put on a vegetarian diet once a week to reduce the military’s carbon footprint. “Meatless Monday’s” has already been introduced at one of Norway’s main military bases and will soon be rolled out to others, including overseas bases. It is estimated that the new vegetarian diet will cut meat consumption by 150 tons per year. “It’s a step to protect our climate,” military spokesman Eystein Kvarving told AFP. “The idea is to serve food that’s respectful of the environment.” Read the rest at Daily Caller.",1
" By Nadya Anscombe The Sun’s fluctuating magnetic field has a greater influence on our weather system than at first thought, according to researchers from the British Antarctic Survey. It has long been known that fluctuations in the solar wind result in meteorological effects on Earth, but Mai Mai Lam and her colleagues believe that these effects are presently poorly represented in weather and climate models. Read the rest at Environmental Research Web",1
" By Senator Jeff Sessions It has been eight years since the last major hurricane struck the United States—a lull that experts call an “extended and intense hurricane drought,” the longest such drought since reliable records began in the 19th century. This is welcome news for Alabamians. The nation still remembers Hurricane Camille (a Category 5 storm) that hit our region in 1969. Hurricane Frederic (a Category 3 storm) made landfall at Dauphin Island in September 1979, leaving widespread devastation and a tree on the roof of my home in Mobile. Hurricane Opal (a Category 4 storm) struck Alabama in October 1995. And it doesn’t take a major hurricane to cause tremendous damage, as “Superstorm Sandy” demonstrated. We face other forms of extreme weather too, like droughts, floods, and tornado outbreaks that can leave a wide path of destruction. Extreme weather happens, and we should all take common-sense, cost-effective steps to plan, prepare, and respond. The federal government has a key role to play there. But the Obama Administration, congressional Democrats, and other climate alarmists are now pointing to extreme weather in a desperate attempt to promote their political agendas at the expense of hardworking Americans. There is a reason for this dubious strategy… Read the rest at AL.com",1
"  *Study says warmer temperatures are largely due to natural 300-year cycles *Actual increase in last 17 years lower than almost every prediction *Scientists likened continuing pause to a Mexican wave in a stadium By David Rose The 17-year pause in global warming is likely to last into the 2030s and the Arctic sea ice has already started to recover, according to new research. A paper in the peer-reviewed journal Climate Dynamics – by Professor Judith Curry of the Georgia Institute of Technology and Dr Marcia Wyatt – amounts to a stunning challenge to climate science orthodoxy.  Not only does it explain the unexpected pause, it suggests that the scientific majority – whose views are represented by the UN Intergovernmental Panel on Climate Change (IPCC) – have underestimated the role of natural cycles and exaggerated that of greenhouse gases. Read the rest at the Daily Mail.",1
" From the SI Weather There have been many forecasts in the news in recent years predicting more and more extreme weather-related events in the US, but for 2013 that prediction has been way off the mark. Whether you’re talking about tornadoes, wildfires, extreme heat or hurricanes, the good news is that weather-related disasters in the US are all way down this year compared to recent years and, in some cases, down to historically low levels. In addition to wildfires, extreme heat is also way down across the US this year. In fact, the number of 100 degree days across the country during 2013 is not only down for this year, but it is perhaps going to turn out to be the lowest in about 100 years of records. Read the rest and see the charts at the SI Weather.",1
" By Valerie Volcovici and Lawrence Hurley The U.S. Supreme Court on Tuesday dealt a blow to the Obama administration when it agreed to hear a challenge to part of the U.S. Environmental Protection Agency’s first wave of regulations aimed at tackling climate change, thus setting up one of its biggest environmental cases in years. But judges left intact the agency’s clean-car standards and its authority to regulate carbon emissions in agreeing to consider a single question of the many presented by nine different petitioners – a move hailed as a win by green groups. The question the court will consider concerns whether the EPA correctly determined that its own decision to regulate greenhouse gas (GHG) emissions from motor vehicles automatically gave it the authority to regulate emissions from stationary sources like power plants and oil refineries. Read the rest at Reuters.",1
 Sir Bob Geldof has declared we ALL have less than 17 years to live By Greg Heffer –,1
" The United Nations’ International Panel on Climate Change has released a “final draft” of their 5th Assessment Report on the “threat” of climate change. Additional connected documents include a “fact sheet,” a new Summary for policy Makers and a short 2-pager that answers questions about the report. See ClimateChange2013.org for more.    ",1
" Via Weasel Zippers – “Yeah. This is a thing. I swear,” opines Weasel Zippers. Climate Week NYC, marking its 5th anniversary in 2013, is the global summit that has become a key event on the international climate change calendar; it is a meeting point for leading governments, investors, businesses, innovators and opinion formers. It was created and is hosted by The Climate Group. Read the rest at Weasel Zippers.",1
" Gore calls on his climate faithful to treat global warming skeptics like racists and homophobes By Ben Geman Former vice president Al Gore on Monday called for making climate change “denial” a taboo in society. “Within the market system we have to put a price on carbon, and within the political system, we have to put a price on denial,” Gore said at the Social Good Summit New York City. “It is simply not acceptable for major companies to mimic the unethical strategy of the tobacco companies in presenting blatantly false information in order to protect a business model,” Gore added, alleging that’s what some oil and coal companies are doing. “There needs to be a political price for denial.” Read the rest at the Hill The all-too familiar pattern of the radical left. When losing an argument on merits and facts, demonize your opponent – usually as a racist.",1
" By: Tamara Cohen  Scientists working on the most authoritative  study on climate change were urged to cover up the fact that the world’s  temperature hasn’t risen for the last 15 years, it is claimed. Published next week, it is expected to  address the fact that 1998 was the hottest year on record and world temperatures  have not yet exceeded it, which scientists have so far struggled to  explain. Read the rest at: Daily Mail Online  ",1
" By: James Taylor. Global warming typically ranks dead last when the Pew Research Center asks voters to list the “top priorities for the president and Congress” each year. Yet the New York Times and other major media strain to keep the global warming movement alive by carefully ignoring global warming “skeptics,” and giving undeserved coverage to a small minority of liberal Republicans who call for carbon dioxide restrictions. An April 2013 Gallup poll found only 34 percent of Americans believe global warming will pose a serious threat in their lifetimes. An April 2013 Rasmussen poll found Americans by a two-to-one margin believe finding new energy sources is more important than fighting global warming. Earlier this month, a Rasmussen poll found Americans by a nearly three-to-one margin say creating jobs is more important than addressing global warming. Nevertheless, the New York Times on August 1 found space on its op-ed page for an essay written by four former Republican EPA administrators calling for even more stringent – and costly – carbon dioxide restrictions than those proposed by President Barack Obama earlier this summer.  These elderly statesmen (average age 72.5) were out of step with their party when they served in office, and are definitely out in the cold today. Read the rest at Forbes",1
" “The Ocean ate my Global Temperatures” By Larry Bell Bummer! Now, just before members of the U.N.’s Church of the Burning Planet are scheduled to finalize their latest hellfire and brimstone sermon, a chilling development has occurred. A flood of blasphemous reports circulated among ranks of former faithful parishioners are challenging human-caused climate crisis theology. On September 23 through 26, representatives of the world’s Environment Ministries will meet in Stockholm to agree on the final draft of a key portion of the latest Intergovernmental Panel on Climate Change (IPCC) Summary for Policymakers gospel which is expected, once again, to keep the political climate cauldron steaming. This Fifth Assessment Report (AR5) is intended to be used by international ministers working to devise a new global treaty by 2015 to curb “climate change”. That goal is certainly no trifle, given that dramatic climate changes have been occurring over many millions of years, although lately…not so much. Read the rest at Forbes.",1
" By Michael Bastasch Throughout history, governments have twisted science to suit a political agenda. Global warming is no different, according to Dr. Richard Lindzen of the Massachusetts Institute of Technology. “Global climate alarmism has been costly to society, and it has the potential to be vastly more costly. It has also been damaging to science, as scientists adjust both data and even theory to accommodate politically correct positions,” writes Lindzen in the fall 2013 issue of the Journal of American Physicians and Surgeons. According to Lindzen, scientists make essentially “meaningless” claims about certain phenomenon. Activists for certain causes take up claims made by scientists and politicians respond to the alarmism spread by activists by doling out more research funding. — creating an “Iron Triangle” of poor incentives. Read the rest at Daily Caller.",1
" By Paul Chesser In a sign her troubles have undergone a significant expansion, the Washington Free Beacon reported last week that former EPA Administrator Lisa Jackson has hired a lawyer as new details of her use of private email accounts to conduct official government business were revealed. The agency and its previous head have still breathed easy despite months of inquiries and Freedom of Information Act requests from Chris Horner of the Competitive Enterprise Institute and American Tradition Institute. Jackson and enviro-crats have been shielded by colleagues’ efforts to block access to records, delay their delivery, or conceal damning information with redactions. Nevertheless the indefatigable Horner has continued to pepper the agency with new requests from new angles almost every time he discovers a new hint of malfeasance revealed from previous requests. Read the rest at National Legal and Policy Center",1
" Not a single person showed up at the Georgetown waterfront Tuesday for a climate change agenda event put on by Organizing for Action, the shadowy nonprofit advocacy group born out of President Obama’s 2012 campaign, the NRCC wrote in its blog. Read the rest at Washington Free Beacon.",1
" This post brought to you by the Department of Repeated Irony. It seems to be a constant phenomenon: “Global Warming Conference Cancelled due to Cold Weather,” and the like. It may be that the warmists have unwittingly discovered the cure for the heating world they fear. Show up to talk about it and temperatures will plummet. Mission accomplished. Read the details at Weasel Zippers (via Tom Nelson). More from Tom Nelson: Gore effect in Chicago: “coldest July weekend seen in the city in decades” greets early arrivers for this week’s Al Gore Climate Hoax training  ",1
" Latest data shows solar activity has been falling steadily since mid-1940s By Dick Ahlstrom The sun is acting bizarrely and scientists have no idea why. Solar activity is in gradual decline, a change from the norm which in the past triggered a 300-year-long mini ice age. Three leading solar scientists presented the very latest data about the weakening solar activity at a teleconference yesterday in Boulder, Colorado, organised by the American Astronomical Society. It featured experts from Nasa, the High Altitude Observatory and the National Solar Observatory who described how solar activity, as measured by the formation of sunspots and by massive explosions on the sun’s surface, has been falling steadily since the mid-1940s. The sun goes through a regular 11-year cycle with a maximum, when sunspot activity is at its peak, followed by a minimum when sunspot numbers are reduced and are smaller and less energetic. We are supposed to be at a peak of activity, at solar maximum. Read the rest at the Irish Times.",1
" By Susan Crockford, PhD The official population estimates generated by the IUCN Polar Bear Specialist Group (PBSG) give the impression that the global total of polar bears has not changed appreciably since 2001: 2001 PBSG report                  21,500-25,000 2005 PBSG report                  20,000-25,000 2009 PBSG report                  20,000-25,000 2013 PBSG website                20,000-25,000 However, some accounting changes were done between 2001 and 2009 (the latest report available) that mean a net increase in numbers had to have taken place (see summary map below and previous post here. Note this is a different issue than the misleading PBSG website graphic discussed here). And while it is true that population “estimates” are just that — rather broad estimates rather than precise counts — it is also true that nowhere do the PBSG explain how these dropped figures and other adjustments were accounted for in the estimated totals. The simple details of these changes are laid out below, in as few words as I could manage, to help you understand how this was done and the magnitude of the effect. It’s a short read — see what you think. Read the rest at Polar Bear Science.",1
" Dear Editor: In Germany, President Obama announced he’s making global warming a priority in his second term. He’d almost be believable if he didn’t have a track record of big talk and no follow-through. So forget Obama. Since it is you who are complicit in creating global warming, get off your butt and do something about it yourself. There’s so little self-reflection these days. I have to make the connection between depression and global warming. Thomas Jefferson never wanted America to industrialize because he saw the horrible working conditions of factories in Europe and believed people would be happier in their cottage industries on their family farms. That lifestyle was not only mentally healthy, giving a sense of purpose and meaning, but also physically healthy — as we now know, modest exercise throughout the day maintains a healthy endocrine system and brain chemical production. What we settled for is an extremely perverted lifestyle, devoid of meaning and purpose, dependent on strangers who only want to make a quick buck off you, and devices that you don’t understand and couldn’t repair. Studies have shown that people are “addicted” to their texting, email, whatever Internet crappola, because it produces a shot of dopamine in your brain — same reason people get addicted to shopping or gambling. When the brain can’t get enough happiness hormone naturally, it seeks it out artificially. We are the richest country in the world but among the lowest in happiness. You’re drowning in a sea of unhappiness and it’s driving you to destroy the environment — the only thing that can sustainably make you happy.
Read the rest here.",1
" By Norman Rogers I recently attended a 3-day science policy conference sponsored by the American Geophysical Union (AGU). The AGU is an association of 62,000 scientists who study the Earth. Although the conference was allegedly about science policy, it resembled a cross between a Scientology rally and a workshop for lobbyists from the Mohair Council of America. The euphemisms for lobbying by people who aren’t supposed to be lobbying are “communication” and “outreach.” The AGU believes, in a secular way, that God is on their side and the reason why they are being ignored, and not being given enough money, is that they haven’t done enough communicating. They think that if only the government understood the importance of their work, things would change for the better. It absolutely never crosses their mind that if the government and the people understood what they are really doing, their money might be cut off. Read the rest at American Thinker.",1
" By Joel Pollak The core problem with President Barack Obama’s speech on climate change is that it rejects environmental science in favor of the utopian idea that we can, acting collectively, control the weather. His beliefs on climate resemble his beliefs about the economy, in which he has repeatedly suggested that careful stewardship by the government will prevent the booms and busts of the past. He is committed, a priori, to statist management. If George W. Bush could be accused of excluding scientific evidence that would imply the need for regulation, Obama must stand accused of trying to bend scientific evidence to his paradigm of the state. He referred, for example, to carbon dioxide as a “pollutant”–at best a legal fiction based on a flawed Supreme Court decision, not a fact about any direct harm the gas does to life on Earth, aside from warming it (an essential function). “Ninety-seven percent of scientists,” he said, “including, by the way, some who originally disputed the data, have now put that to rest. They’ve acknowledged the planet is warming and human activity is contributing to it. So the question now is whether we will have the courage to act before it’s too late.” That is not, actually “the question.” The better questions are: can we do anything; what should we do; and what will the costs be? Read the rest at Breitbart.",1
" By Marlo Lewis President Obama unveiled his Climate Change Action Plan at Georgetown University today. As expected, the President advocated carbon dioxide (CO2) emission standards for new and existing coal-fired power plants, tough new energy efficiency standards for homes and appliances, and federal support for private renewable energy investment on public lands. Congress’s failure to approve his plan would have “a profound impact on the world that we leave behind not just to you, but to your children and to your grandchildren,” Mr. Obama contended. The President’s plan, however, provides no specifics on the EPA’s pending power plant emission standards, nor does it estimate how many tons of CO2 emissions those standards will avoid or reduce. Surprisingly, the 21-page plan contains only four emission reduction estimates. The administration’s fuel economy standards are projected to avoid 6000 million tons of CO2; appliance efficiency standards, 3000 million tons; heavy truck fuel economy standards, 270 million tons; and improved forestry practices, 140 million tons. The grand total of itemized CO2 reductions is 9,410 million tons. How much climate change will that avert? Too little to be detected or verified. Read the rest at GlobalWarming.org",1
" By Penny Starr In a June 20 interview with Spiegel Online, German climate scientist Hans von Storch said that despite predictions of a warming planet the temperature data for the past 15 years shows an increase of 0.06 or “very close to zero.” “That hasn’t happened,” Storch said. “In fact, the increase over the last 15 years was just 0.06 degrees Celsius (0.11 degrees Fahrenheit) – a value very close to zero.” Spiegel asked Storch why the Earth’s temperature has not risen significantly in the past 15 years despite 400 billion metric tons of carbon dioxide (CO2) being emitted into the atmosphere from human activities. “So far, no one has been able to provide a compelling answer to why climate change seems to be taking a break,” said Storch, a professor at the Meteorological Institute of the University of Hamburg and director of the Institute for Coastal Research at the Helmholtz Research Centre in Geesthacht, Germany. “We’re facing a puzzle,” Storch said. “Recent CO2 emissions have actually risen even more steeply than we feared. Read the rest at CNS News.",1
" By Jennifer Harper There’s been so much stormy weather around the White House in recent weeks that it’s no wonder that President Obama has heeded the radar and returned to the familiar, vapid region of climate change. On Tuesday, Mr. Obama heads to Georgetown University in the nation’s capital to remind his green-minded pals, global alarmists and fierce critics alike that he has not forgotten a promise of five months ago. “In my inaugural address, I pledged that America would respond to the growing threat of climate change for the sake of our children and future generations,” the president says in a new video that is punctuated with nice piano music and outdoor imagery that Al Gore would certainly approve of. “This Tuesday, I’ll lay out my vision for where I believe we need to go – a national plan to reduce carbon pollution, prepare our country for the impacts of climate change, and lead global efforts to fight it,” Mr. Obama says. “This is a serious challenge – but it’s one uniquely suited to America’s strengths.” Read the rest at the Washington Times.",1
" By Pauline Beart Climate scientists have given figures of rising and changing climate. These figures are almost like a warning that states that escalating temperatures are equivalent to four Hiroshima bombs in a week. They’ve completely attributed the condition to human actions. This is not an unknown fact that humans have been emitting more carbon dioxide into the atmosphere in this era. This is far more emissions released during any period in history. “All these heat-trapping greenhouse gases in our atmosphere mean … our planet has been building up heat at the rate of about four Hiroshima bombs every second – consider that going continuously for several decades”, John Cook, Climate Communication Fellow from the Global Change Institute at the University of Queensland said. Read the rest at French Tribune.",1
" By Michael Bastasch The New York Times has attempted to explain the slowdown in global warming over the last fifteen years. Their answer: We’re just lucky. “As unlikely as this may sound, we have lucked out in recent years when it comes to global warming,” writes the NYT’s Justin Gillis. “The slowdown is a bit of a mystery to climate scientists,” Gillis continues. “True, the basic theory that predicts a warming of the planet in response to human emissions does not suggest that warming should be smooth and continuous. To the contrary, in a climate system still dominated by natural variability, there is every reason to think the warming will proceed in fits and starts.” Read the rest at Daily Caller.",1
" University of Waterloo press release. Chlorofluorocarbons (CFCs) are to blame for global warming since the 1970s and not carbon dioxide, according to new research from the University of Waterloo published in the International Journal of Modern Physics B this week.
CFCs are already known to deplete ozone, but in-depth statistical analysis now shows that CFCs are also the key driver in global climate change, rather than carbon dioxide (CO2) emissions.”Conventional thinking says that the emission of human-made non-CFC gases such as carbon dioxide has mainly contributed to global warming. But we have observed data going back to the Industrial Revolution that convincingly shows that conventional understanding is wrong,” said Qing-Bin Lu, a professor of physics and astronomy, biology and chemistry in Waterloo’s Faculty of Science. “In fact, the data shows that CFCs conspiring with cosmic rays caused both the polar ozone hole and global warming.” Read the rest at phys.org",1
" By John Hayward In response to Hillary Clinton Does ‘Hard Hitting’ Climate Change Interview With Hollywood Actor: You know the global-warming fanatics have hit a low point when they’re reduced to asking Benghazi Rodham Clinton and an antique actor to shovel their silly propaganda. One more time, for the benefit of anyone who remains honestly bamboozled by this nonsense: THERE IS NO CLIMATE CHANGE. None of the doomsday predictions, from blatant frauds like Michael Mann’s “hockey stick graph” to relatively serious efforts at climate modeling, have held up. There’s hard data now, and the hard data is disastrous for these fanatics and their anti-growth ideology. Climate scientists are currently spending their days fretting about a bit of global cooling, caused entirely by natural forces, and wondering if a tiny bit of heating from human activity might have been beneficial because it staved off the new Ice Age. Read the rest at Breitbart.",1
" “Hey, let’s put them on every school.” By Jim Hoft When Webster Groves High School purchased solar panels to put on the roof of the school, no one told them they could catch on fire!
The fire department was called on Saturday to put out the flames. At least one classroom was severely damaged. There will be school on Monday.
(KMOV) Read the rest at Gateway Pundit.",1
"  Published May 14, 2013, Associated Press CONVERSE COUNTY, Wyo. –  The Obama  administration has never fined or prosecuted a wind farm for killing eagles and  other protected bird species, shielding the industry from liability and helping  keep the scope of the deaths secret, an Associated Press investigation has  found. More than 573,000 birds are killed by the country’s wind farms each year,  including 83,000 hunting birds such as hawks, falcons and eagles, according to  an estimate published in March in the peer-reviewed Wildlife Society  Bulletin. Each death is federal crime, a charge that the Obama administration has used  to prosecute oil companies when birds drown in their waste pits, and power  companies when birds are electrocuted by their power lines. No wind energy  company has been prosecuted, even those that repeatedly flout the law. Read more at Fox News",1
" By Harrison H. Schmitt and William Happer Of all of the world’s chemical compounds, none has a worse reputation than carbon dioxide. Thanks to the single-minded demonization of this natural and essential atmospheric gas by advocates of government control of energy production, the conventional wisdom about carbon dioxide is that it is a dangerous pollutant. That’s simply not the case. Contrary to what some would have us believe, increased carbon dioxide in the atmosphere will benefit the increasing population on the planet by increasing agricultural productivity. The cessation of observed global warming for the past decade or so has shown how exaggerated NASA’s and most other computer predictions of human-caused warming have been—and how little correlation warming has with concentrations of atmospheric carbon dioxide. As many scientists have pointed out, variations in global temperature correlate much better with solar activity and with complicated cycles of the oceans and atmosphere. There isn’t the slightest evidence that more carbon dioxide has caused more extreme weather. The current levels of carbon dioxide in the earth’s atmosphere, approaching 400 parts per million, are low by the standards of geological and plant evolutionary history. Levels were 3,000 ppm, or more, until the Paleogene period (beginning about 65 million years ago). For most plants, and for the animals and humans that use them, more carbon dioxide, far from being a “pollutant” in need of reduction, would be a benefit. This is already widely recognized by operators of commercial greenhouses, who artificially increase the carbon dioxide levels to 1,000 ppm or more to improve the growth and quality of their plants. Read the rest at the Wall Street Journal.",1
" By Oleg Nekhai Global warming which has been the subject of so many discussions in recent years, may give way to global cooling. According to scientists from the Pulkovo Observatory in St.Petersburg, solar activity is waning, so the average yearly temperature will begin to decline as well. Scientists from Britain and the US chime in saying that forecasts for global cooling are far from groundless. Some experts warn that a change in the climate may affect the ambitious projects for the exploration of the Arctic that have been launched by many countries. Just recently, experts said that the Arctic ice cover was becoming thinner while journalists warned that the oncoming global warming would make it possible to grow oranges in the north of Siberia. Now, they say a cold spell will set in. Apparently, this will not occur overnight, Yuri Nagovitsyn of the Pulkovo Observatory, says. “Journalists say the entire process is very simple: once solar activity declines, the temperature drops. But besides solar activity, the climate is influenced by other factors, including the lithosphere, the atmosphere, the ocean, the glaciers. The share of solar activity in climate change is only 20%. This means that sun’s activity could trigger certain changes whereas the actual climate changing process takes place on the Earth.” Solar activity follows different cycles, including an 11-year cycle, a 90-year cycle and a 200-year cycle. Yuri Nagovitsyn comments. “Evidently, solar activity is on the decrease. The 11-year cycle doesn’t bring about considerable climate change – only 1-2%. The impact of the 200-year cycle is greater – up to 50%. In this respect, we could be in for a cooling period that lasts 200-250 years. The period of low solar activity could start in 2030-2040 but it won’t be as pervasive as in the late 17th century.” Read the rest at The Voice of Russia.",1
" By Pete Kasperowicz Several House Democrats are calling on Congress to recognize that climate change is hurting women more than men, and could even drive poor women to “transactional sex” for survival. The Resolution, from Rep. Barbara Lee (D-Calif.) and a dozen other Democrats, says the results of climate change include drought and reduced agricultural output. It says these changes can be particularly harmful for women. Read the rest at The Hill.",1
" According to NOAA (National Oceanic and Atmospheric Administration), 2013 brought us the second latest start to spring spring in US history. The only recorded year in which the beginning of spring was colder was 1975. Probably not coincidentally, it was in April of 1975 when Newsweek published its infamous “The Cooling World” feature. See the NOAA data at Real Science.",1
" Ira Einhorn preached against Vietnam War and violence, but had dark side By Remy Melina Ira Einhorn was on stage hosting the first Earth Day event at the Fairmount Park in Philadelphia on April 22, 1970. Seven years later, police raided his closet and found the “composted” body of his ex-girlfriend inside a trunk. A self-proclaimed environmental activist, Einhorn made a name for himself among ecological groups during the 1960s and ’70s by taking on the role of a tie-dye-wearing ecological guru and Philadelphia’s head hippie. With his long beard and gap-toothed smile, Einhorn — who nicknamed himself  “Unicorn” because his German-Jewish last name translates to “one horn”  — advocated flower power, peace and free love to his fellow students at the University of Pennsylvania. He also claimed to have helped found Earth Day. But the charismatic spokesman who helped bring awareness to environmental issues and preached against the Vietnam War — and any violence — had a secret dark side. When his girlfriend of five years, Helen “Holly” Maddux, moved to New York and broke up with him, Einhorn threatened that he would throw her left-behind personal belongings onto the street if she didn’t come back to pick them up. And so on Sept. 9, 1977, Maddux went back to the apartment that she and Einhorn had shared in Philadelphia to collect her things, and was never seen again. Read the rest at NBC News. Learn more about Ira Einhorn (aka the Unicorn) in the book,  The Unicorn’s Secret (Onyx)",1
" By Thomas P. Sheahen Earth Day is here again, but few people seem interested any more in global warming. It’s plausible to inquire whether people realize we’ve got a duty to protect the environment. Actually, “protecting the environment” is not necessarily the same topic as “global warming.” Confusion about the two needs to be cleared up. The earliest written indication that mankind is responsible for taking care of the earth is probably in the Bible, in Genesis 1 (v. 26-28) where God gives mankind dominion over everything else. Thus began the notion of stewardship, that we are responsible for properly using all things on earth. For thousands of years the prevailing attitude was that the earth was huge and unlimited, so if you messed things up in one place you’d just move on.  Certainly the settlement of the American west displayed that mentality. But later in the 19th century people saw the damage and became conscious of the need to preserve some of nature’s beauty, and National Parks became established. By the mid-20th  century incidents of major pollution were becoming too frequent, and some tragedies occurred (example: in London England in 1952, thousands died from air fouled by burning soft, high-sulfur coal). A new word, smog, entered the vocabulary as polluted air in cities like Los Angeles burned the eyes. Within 25 miles of a paper mill, it really stunk. Still, “The Environment” didn’t mean enough to motivate changing. “The price of progress” was the standard excuse. Then in 1968 came the flight around the moon by Apollo 8, which returned the photo of the earth hanging like a bright blue marble against the backdrop of the vast emptiness of space. Read the rest at the American Thinker.",1
" By: By Environment Correspondent Alister Doyle (Reuters) – Scientists are struggling to explain a slowdown in climate change that has exposed gaps in their understanding and defies a rise in global greenhouse gas emissions. Often focused on century-long trends, most climate models failed to predict that the temperature rise would slow, starting around 2000. Scientists are now intent on figuring out the causes and determining whether the respite will be brief or a more lasting phenomenon. Getting this right is essential for the short and long-term planning of governments and businesses ranging from energy to construction, from agriculture to insurance. Many scientists say they expect a revival of warming in coming years. Theories for the pause include that deep oceans have taken up more heat with the result that the surface is cooler than expected, that industrial pollution in Asia or clouds are blocking the sun, or that greenhouse gases trap less heat than previously believed. The change may be a result of an observed decline in heat-trapping water vapor in the high atmosphere, for unknown reasons. It could be a combination of factors or some as yet unknown natural variations, scientists say. Read the rest at: Reuters",1
" by P. Gosselin, and NTZ reader Jimbo “The Earth has a fever,” we were told. “The science is settled and the debate is over. Scientists are unanimous – 97% of them agree: climate change is real, and is happening now, and we’ve got to act quickly.” Over more than two decades we were told again and again that everywhere was warming faster than everywhere else – especially winters were warming up quickly. Snow was becoming a thing of the past and children soon weren’t going to know what it is.  “The warm winters that we are seeing are just a harbinger of what’s to come,” the media declared just a couple of years ago. The scientists were cock-sure. Today we are finding that precisely the exact opposite is happening. Winters in Europe have turned colder and more severe. Central Europe has seen its 5th consecutive colder than normal winter in a row – a record since measurements began in the 19th century. Read the list of failed predictions at: NoTricksZone",1
" Posted at Powerlineblog.com by John Hinderaker Last month, a group of scientists headed by geologist Shaun Marcott launched the latest salvo in the global warming war. They announced that they had reconstructed the last 11,000 years of Earth climate history, based on various proxies, and had found that in the 20th century there was an unprecedented uptick in temperature. The Marcott paper was hailed by liberal media outlets; to cite just a few examples: * “We’re screwed: 11,000 years’ worth of ­climate data prove it.” The Atlantic, March 10.
* “The modern rise that has recreated the temperatures of 5,000 years ago is occurring at an exceedingly rapid clip on a geological time scale, appearing in graphs in the new paper as a sharp vertical spike.” Justin Gillis, New York Times, March 7.
* “’Rapid’ head spike unlike anything in 11,000 years. Research released Thursday in the journal Science uses fossils of tiny marine organisms to reconstruct global temperatures…. It shows how the glode for several thousands of years was cooling until an unprecedented reversal in the 20th century.” The Associated Press, March 7. But when real scientists–that is, those who apply a skeptical, scientific approach rather than a religious attitude of fervor–studied the Marcott paper, it quickly fell apart. Read the rest at Powerlineblog.com",1
" By Harry Binswanger writing for Forbes.com Like most of you, I yearn for shorter winters, more shirt-sleeve weather, less lashing from frigid winds. As a confirmed New Yorker, I’m not willing to do what millions have done: move to the sunbelt. I want warmer weather here in the Big City. But I’ve grown old waiting for the promised global warming. I was 35 when predictions of a looming ice age were supplanted by warmmongering. Now I’m 68, and there’s still no sign of warmer weather. It’s enough to make one doubt the “settled science” of the government-funded doom-sayers. Read the rest at Forbes.com",1
