text,denial?
The message could not be clearer to the international community: the Paris Agreement is not only misguided. It was also a waste of everyone’s time. ,1
"I am not going to talk about the Pope, he said, immediately after doing so. Let him run his shop, and we’ll run ours. ",1
"[Climate change policies] are really just a way of raising the price of energy and forcing citizens to adopt a lower standard of living, rather than 'solutions' to climate change. We are extremely skeptical of the motivations behind these proposals, especially since these programs will almost certainly not result in any measurable change in future climates. ",1
"[W]e must stop trying to protect our planet from every imaginable, exaggerated or imaginary risk. And we must stop trying to protect it on the backs, and the graves, of he nation's and world's most powerless and impoverished people. ",1
"We intend to make this Earth Day a clarion call  for human rights and more responsible environmentalism, Innis said. ",1
"CORE has no functioning chapters; it holds no conventions, no elections, no meetings, sets no policies, has no social programs and does no fund-raising. In my opinion, CORE is fraudulent. ",1
"A lot of people are searching for the right thing to believe in and [have been] captured by a corrupted ideology, a 'green' religion, Innis said. 'Coal and natural gas are the new civil rights battleground […] because without these sources, we cannot enjoy this great society.' ",1
"	Warming fears are the worst scientific scandal in the history… When people come to know what the truth is, they will feel deceived by science and scientists. ",1
"I also took a patent on sunspot number anticipation, and did some contribution to the IPCC AR4 as an expert reviewer. This is no doubt surprising for an environmental physical chemist like me. I am now even feeling that my original expertise, metrology, was all along close to meteorology; that is, 'meteorology' is formed by putting 'eo' inside 'metrology'. ",1
"[T]o this day, there is no scientific proof that human-caused C02 is the main cause of global warming. ",1
It should be realized that 'human-caused global warming' is a dogma that underlies 'Kyoto'. It has never been proven. ,1
"[Scott] Pruitt got it right: Measuring human impacts on climate is indeed 'very challenging.' The science is far from settled. That is why calls to radically reduce carbon emissions are so irresponsible — and why dire warnings of what will happen if we don't are little better than reckless fearmongering, Jacoby wrote at The Boston Globe. ",1
"But while climate change brings negatives, it brings positives, too, Jacoby wrote at The Boston Globe. Shifts in climate are like shifts in the economy: They invariably spell good news for some and bad news for others. ",1
"Ours is a much safer, richer, cleaner, healthier planet than it would ever have been without fossil fuels. Break up with the industry that makes our energy so abundant? Sending a valentine would make more sense, Jacoby concluded. ",1
"In truth, global-warming alarmism is not science at all – not in the way that electromagnetic radiation or the laws of planetary motion or molecular biology is science. Catastrophic climate change is an interpretation of certain scientific data, an interpretation based on theories about the causes and effects of growing concentrations of carbon dioxide in the atmosphere, Jacoby wrote at The Boston Globe. ",1
"Yet for all the hyperventilating, Pruitt's answer to the question he was asked — whether carbon dioxide is the climate's 'primary control knob' — was entirely sound, Jacoby wrote at The Boston Globe. ",1
"Apply that approach to climate change, and it becomes clear why the best response to the alarmists' frantic predictions is a healthy skepticism. ",1
"If Jacoby is going to keep at this topic, he needs to do so in a serious manner, not by citing the rare outlier. He needs to change course and stop citing evidence based on conflicting opinions. He needs to start presenting an argument for why we should listen to dissenters, rather than the overwhelming majority of people who have studied the issue. ",1
"The climatically inefficient and economically disastrous Kyoto Protocol, based on IPCC projections, was correctly defined by President George W. Bush as fatally flawed. This criticism was recently followed by the President of Russia Vladimir V. Putin. I hope that their rational views might save the world from enormous damage that could be induced by implementing recommendations based on distorted science. ",1
"But it doesn’t seem as nuts as it did five years ago. I look at the snowy waste outside, and I have an open mind. ",1
"If thermodynamics is the main mechanism of the atmosphere as an air conditioner or heat transporter, then CO2 will not cause warming, and IPCC climate alarmism collapses. ",1
"…the realization that carbon dioxide alarmism has no scientific basis spreads rapidly among the world's scientists. Today, there are many scientists who know that the carbon dioxide alarmism preached by the IPCC and the Stockholm Resilience Centre is based on scientific falsehoods revealed partly by Climategate. There are many scholars who know that there is no evidence to suggest that a little more carbon dioxide in the air could be dangerous. ",1
"They are indeterminate and compulsive liars. They'll lie and lie and lie. […] Every person in the caucus of the Labor Party knows that Julia Gillard is a liar. Everybody, I'll come to that in a moment. The old man recently died a few weeks ago of shame. To think that he had a daughter who told lies every time she stood for parliament. ",1
"We're talking about carbon dioxide. Of all the air in the atmosphere, carbon dioxide is 0.04 of a percent and human beings produce only 3% of that. That's 3% of 0.04 of a percent. And Australia produces 1% of the 3% of the 0.04 of a percent. ",1
Remembering all this when the percentage of man-made carbon dioxide Australia produces is 1 per cent of .001 per cent of carbon dioxide in the air. Nature produces nearly all of the carbon dioxide in the air. Human beings produce 0.001 per cent of the carbon dioxide in the air and Australians produce 1 per cent of that. That's 1 per cent of .001 is .00001 per cent of the air. 1/100000th. ,1
"Jones is dedicated to libertarian and constitutionalist ideas, in addition to what he has coined '1776 worldwide' - promoting a true culture of liberty, transparency and freedom on a planetary scale to empower humanity, while vehemently opposing Agenda 21 and the globalist threat to national sovereignty. ",1
"In an effort to try and censor the liberty movement and free speech, the mainstream media is now attempting to label legitimate news sources like Infowars as ‘fake news’ to push towards a government-led shut down of Infowars.com, Jones wrote on his website. ",1
Jones suggested that the goal of the climate talks is global government and global taxes.  ,1
"I been told this by high up folks and they tell me Obama and Hillary both smell like sulphur, he said. They smell like hell. ",1
"Humanity has got to get off-world. We need access to the life-extension technologies. Talk about discrimination, forget skin color. I want the advanced life-extension! I want to go to space! I want to see interdimensional travel! I want what God promised us and I won’t sit here and watch Satan steal it!  ",1
"I have never openly endorsed the tea party, even though I was part of its founding, he said on the InfoWars program. ",1
"Everybody should be part of the John Birch Society, or at least get their materials, because they're the best you're going to find anywhere. ",1
I don't even call them Liberals. A control freak cult that hates everyone and loves to run people's lives.  ,1
"I mean, they keep saying the science is all settled when they're all manifest quack frauds who, all of them, write books about planetary governments forcibly cutting off resources to kill the majority of us, drugging our water supplies to sterilize us. I mean, these people are Hitlerian. And as you know, being a man of letters in history, that Hitler got his ideas from the eugenicists in England and the United States and that these are simply a bunch of little Hitlers masquerading as Liberal bleeding hearts. They are murderous, criminal control freaks. ",1
"The real idea of this climate change nonsense is to take America down, said Monckton. That’s the objective here — it’s got nothing to do with the climate. ",1
"Clearly, when you have Wikileaks coming out, clearly when you see how truly nasty these hundreds of thousands of emails are, like you'd have to work even if you were a demon to write this nasty and this hateful. But it shows, it's really a college of scumbags that have bad will, and they're just manipulating people. ",1
"This is America battling back to restore humanity and to break the chains, Jones said. There’s not gonna be any détente. We know you’re scum, and we’re just here to let you know you’re scum. ",1
"The climate scare is now officially over. What scam will the totalitarians dream up next? The world will not be so willing to trust the profiteers of doom a second time, Monckton writes. ",1
"There is no consensus, Jones said. In fact, the facade of the consensus is collapsing. ",1
"1776 will commence again if you try to take our firearms. It doesn't matter how many lemmings you get out there on the street, begging for them to have their guns taken. We will not  relinquish them. Do you understand? That's why you're going to fail. And the establishment knows no matter how much propaganda, the Republic will rise again when you attempt to take our guns.  ",1
"[…]I think we're going to have to send some of them to the international criminal court for crimes against humanity, he added. ",1
They want nothing less than total world domination […] he added. ,1
"Newspapers should think about the damage they are doing to many persons, particularly young kids, by spreading the exaggerated views of a human impact on climate. As far as I can see the IPCC 'Global Temperature' is wrong. Temperature is fluctuating but it is still most places cooler than in the 1930s and 1940s. It will take about 800 years before the water level has increased by one meter. ",1
"'The [IPCC report] relies extensively on an attempt to reconstruct the global climate during the last 1000 years,' said Karlen. 'This reconstruction shows neither a Medieval Warm Period nor a Little Ice Age. But extensive evidence shows that both these events occurred on a global scale and that climates fluctuated significantly.' ",1
"Alberta is a cold place blessed with huge coal, oil, and gas resources. Regarding 'global warming,' Albertans are inordinately skeptical. Despite this, the Government of Alberta is so concerned with 'global warming' it spends $500 million a year assailing this phantom menace. […] Environmentalists claim wilderness parks preserve Alberta’s 'natural heritage.' In reality, Alberta’s environment has undergone so many natural transformations that any talk of preservation betrays an ahistorical, unscientific mindset. ",1
"Environmentalists' irrational love of vacant ground, their religious zeal for the ecology integrity of wilderness, and their infatuation with petite heritage farms on cities’ outskirts play crucial roles in this crusade to suppress land development. ",1
"One: You hear a lot about the claim that 97% of all scientists agree we face a global warming threat. That figure is garbage. Those are not my words. They’re the words of one of the leading global warming alarmist scientists who heads one of Britain’s foremost climate research centers. […] The 97% figure is pure nonsense. Over the last three years, over seven hundred peer-reviewed articles have been published that dispute various aspects of the alleged global warming consensus. ",1
"To many of these people we have global blight and it consists of the fact that people are alive and living their lives and having kids and flourishing. And so, frankly, I see this entire campaign as something that in a roundabout way is aimed at reducing the ability of people, reducing the number of people, the ability of people to live the lives they like, the number of people in terms of children on this planet. It’s an anti-human campaign at its worst. Thank you. ",1
"[D]espite steady increases in atmospheric CO2, and despite everything you've heard about climate catastrophe, there's been no warming for about the last decade, and the planet has actually cooled over the last three years. […] That should lead us to ask where's the warming? ",1
"Since then, Schneiderman’s coalition has fallen apart: most of its members have left, the subpoenas served on us and Exxon by Virgin Islands AG Claude Walker were quickly withdrawn, and the climate science debate that this gang tried to shut down is more energetic than ever, Kazman added. Ironically, nowhere is that better demonstrated than by [Tuesday’s] environmental executive order from the president. ",1
"The fuel economy program is probably the single worst regulatory program on our books. It not only produces high-priced devices that generally fail to perform, it also kills people, he said. ",1
"A federal lawsuit won't protect children from tobacco. It will demonstrate, however, that when it comes to government, tobacco revenues are far more addictive than nicotine. — Opposing View in USA Today. ",1
"If the choice is between Joe Camel and hollow First Amendment, I'll take Joe Camel — USA Today Opposing View. ",1
"I think they’re going to have a lot of trouble on the other things they want to get done without addressing the endangerment finding, Kazman said. ",1
"Recently, state attorneys general have engaged in investigations of organizations and individuals because of their speech on matters of scientific debate, such as climate change. The federal Department of Justice has also been called upon to engage in similar actions. Thus, a briefing for Hill staffers will be hosted by Representative Mike Kelly to discuss these investigations and the implications for the First Amendment rights and the rule of law. ",1
"[T]he rhetoric of the AGs is blissfully oblivious to the First Amendment, they wrote. ",1
"Half or more of the warming since 1995 may due to the lack of large volcanic eruptions. […] The remaining climate change is presumably caused by other forces, such as solar variability, El Nino, Atlantic AMO warming in 1995, lower Albedo and maybe even a little greenhouse gas. ",1
"Since the total direct impact of Carbon on climate is 0.2C, and US carbon production is no longer rising, controls such as Cap 'n Trade and Kyoto are ineffective solutions that will fail to solve a non-existent problem. ",1
Earth has cooled since 1998 in defiance of the predictions by the UN-IPCC… . The global temperature for 2007 was the coldest in a decade and the coldest of the millennium … which is why 'global warming' is now called 'climate change.' ,1
All to often we hear that there is a scientific 'consensus' on climate change and its causes. If this were the case why then is increasing evidence to the contrary being published in peer-reviewed scientific journals? ,1
"What these emails reveal is a detailed and systematic conspiracy to prevent other scientists gaining access to CRU data sets. Such obstruction strikes at the very heart of the scientific method, that is the scrutiny and verification of data and results by one's peers. ",1
"The fossil fuel divestment movement encourages investors to 'take a stand' against climate change by selling the holdings of fossil fuel companies in their portfolios 'to stigmatize the fossil fuel industry' and deprive these firms of capital. A growing economic literature finds, by contrast, that fossil fuel divestment is little more than a political statement; it has little or no effect on the targeted companies while creating additional costs and lower risk adjusted returns for investors. ",1
"The fossil fuel divestment movement promises that the problem of climate change can be ameliorated if investors in certain companies refuse to hold the securities of those companies in their portfolios. […] [F]ossil fuel divestment has minimal or no environmental impact because it is highly unlikely to affect the production or distribution of fossil fuels on the part of targeted companies. Moreover, not only is fossil fuel divestment ineffective, it is also costly to investors, Kendall wrote in a  report commissioned and financed by the Independent Petroleum Association of America (IPAA). ",1
"Divestment is a bad idea, and so there really is an opportunity to avoid these losses. Now, and not suffer them in the future, Kendall told Burnett. ",1
"You know I would send a message to the environmentalists, the people who feel very strongly about climate change, and want strong public policy responses to it. There's certainly lots of ways to go about advocating that through public policy through shareholder activism and engagement through conservation. All of those things may or may not save the earth but at least at least there's a chance of achieving your policy goals in that way. Divestment on the other hand, really has no shot. ",1
And that's great. But if the bumper sticker is gold-plated—it's a really expensive bumper sticker—and you don't personally have to pay the cost of that bumper sticker… that raises a lot of costs. And that's exactly what fossil fuel divestment is in the context of public pension funds. ,1
"Compass Lexecon was retained by counsel for British Petroleum (BP) to analyze corporate governance issues and the economic implications of the magnitude of BP’s fines under the Clean Water Act (CWA) relating to the Deepwater Horizon oil spill. Compass Lexecon affiliate Robert Daines testified at trial in the United States District Court in the Eastern District of Louisiana regarding the corporate structure and governance practices of BP’s wholly-owned subsidiary BP Exploration and Production, Inc. and about the economic impact and incentives resulting from increasing the penalty under the CWA. BP later settled with the United States. Compass Lexecon worked closely with Matthew Regan and Mark Nomellini of Kirkland & Ellis LLP and David Pinsky and Megan Rodgers of Covington & Burling LLP. Professor Daines was supported by a Compass Lexecon team that included Rahul Sekhar, Jessica Mandel, Ralph Scholten and Avisheh Mohsenin, among others. ",1
"We don't engage the science of global warming, or we try not to. […] The truth is, regardless of the climate sensitivity — and I do think there's some question about the sensitivity — do you not? Do you think the GCMs [global climate models] are perfect in terms of the sensitivity to a doubling of CO2? […] I think that there's actually a lot of questions […] ",1
"So, there's really not much upside here, but there's tremendous downside because this agreement locks in those EPA regulations you were just talking about in the introduction—the Clean Power Plan—which increases electricity prices about twenty to thirty percent. That has a very negative impact on consumers across this country with no benefit to show for it. ",1
"There is no correlation between CO2 and temperature at all. In fact if we look at the temperature change over the last 100 years and link it with the CO2, there is little correlation… ",1
"I don't see that CO2 is inducing any climate change. CO2 may have induced a small amount of warming that we saw in the 80's and 90's but more importantly CO2 is an inert gas, it is not a pollutant. ",1
"Governor Sununu’s decision to veto the net metering expansion bill is a step in the right direction, but New Hampshire should switch to paying net metering customers to wholesale rate, Kidwell and ALEC intern Kevin Kim wrote. They also promoted a study by E&E Legal's Tom Tanton that suggested net metering reform that would have made it more expensive for people to use rooftop solar. ",1
"[T]there can be little doubt that federal government energy subsidies stifle competition and tip the scales in favor of renewable energy sources, Kidwell wrote at the Morning Consult. ",1
"The First Amendment protects our right to stand in the Capitol rotunda, Ryan Kiesel, executive director of the Oklahoma ACLU, told the Oklahoma Gazette in March. It also protects the rights of Oklahomans and Americans to engage in speech and activity, knowing that if they engage in civil disobedience, that the penalties they face should not be disproportionate. If we chill and keep people home, away from the cameras and away from the public they are trying to wake up on any number of issues, we are doing a real disservice to our democracy. ",1
The EPA’s regulation would have little to no impact on global temperatures since US aircraft only contribute to a small amount of US carbon emissions and a miniscule amount of global emissions. The EPA’s aircraft regulation simply means Americans will pay more the next time they fly. ,1
"Reducing emissions of CO2, as proposed under the Kyoto Protocol, will not avert climate change. ",1
Fundamental science has always identified that it is quixotic to attempt regulation of climate through management of carbon dioxide emissions. The pity is that community leaders have been beguiled by the mystery of powerful computers and have failed to critically assess the predictions within the context of Earth's history. ,1
"Charlie Kirk asserted, white privilege is a myth and lie and should be completely destroyed. It's rooted in racism. It is a racist idea. It is a racist idea. Why don't they ever talk about Asian-American privilege? […]  ",1
"Those who are predicting catastrophe have been very effective at getting their message across in national media, and in so-called ‘public service’ announcements. But there is another viewpoint, a substantial viewpoint from a body of reputable scientists, and that viewpoint has really not been made available to a large majority, Klappa said. ",1
"As someone who lived under communism for most of his life, I feel obliged to say that I see the biggest threat to freedom, democracy, the market economy and prosperity now in ambitious environmentalism, not in communism. ",1
"I am aware of the importance of voluntary associations, but I fear NGOism. ",1
"Nevertheless, there is another threat on the horizon. I see this threat in environmentalism which is becoming a new dominant ideology, if not a religion. Its main weapon is raising the alarm and predicting the human life endangering climate change based on man-made global warming… . It became politically correct to caricature us, who dare to speak about it, as those who are talking about things they do not understand and are not experts on. This criticism is inappropriate. People like me do not have ambitions to enter the field of climatology. They do not try to better measure global temperature or to present alternative scenarios of the future global climate fluctuations. ",1
"To reduce the interpretation of the causality of all kinds of climate changes and of global warming to one variable, CO2, or to a small proportion of one variable — human-induced CO2 — is impossible to accept. Elementary rationality and my decades-long experience with econometric modelling and statistical testing of scientific hypotheses tell me that it is impossible to make strong conclusions based on mere correlation of two (or more) time series. ",1
"I'm convinced that after years of studying the phenomenon, global warming is not the real issue of temperature. That is the issue of a new ideology or a new religion. A religion of climate change or a religion of global warming. This is a religion which tells us that the people are responsible for the current, very small increase in temperatures. And they should be punished. ",1
The fact of the matter is that there does exist a growing body of scientific evidence that the climate changes in the coming decades will be modest and proceed at a rate that will lie somewhere near the low end of the IPCC projected temperature range. ,1
"It's expected that the Arctic is going to warm more than the rest of the world. Now, does that mean it's all doom and gloom? There, I take exception to that. […] Some particular elements of the press like to focus on the losers – and pretend like the winners don't exist at all. But in that same annual Arctic report card from NOAA, there is plenty of good to be found there. ",1
[W]e conclude that future global warming will occur at a pace substantially lower than that upon which US federal and international actions to restrict greenhouse gas emissions are founded. It is high time to rethink those efforts. ,1
"The atmospheric concentration of carbon dioxide (CO2) has recently reached a 'milestone' of 400 parts per million (ppm). In some circles, this announcement has been met with consternation and gnashing of teeth. The proper reaction is celebration. ",1
There is still a general lack of evidence that shows a statistically significant relationship between anthropogenic climate change and weather-related damage… ,1
"…the warming that appears in the compiled temperature history of the state [Utah] may not be evidence of regional (or larger-scale) climate change, but instead may be caused by non-climatic influences on the local thermometers. ",1
"Obviously folks should be free to deliver their opinions, said Knappenberger. That said, since many of these organizations publish some of the most respected scientific journals, it certainly calls into question the degree of objectivity to which new science pertaining to the issues addressed in the letter is treated with. This is a far greater concern. ",1
"And now is the time to do that, before the grand signing ceremony of the Paris Climate Agreement that is scheduled for April 22, Earth Day, at the UN’s New York headquarters. Putting our name on a promise that we know we can’t keep would be a disingenuous act, painting the Paris Agreement not as a serious undertaking, but as a global publicity stunt. ",1
"The Kochs are on a whole different level. There’s no one else who has spent this much money. The sheer dimension of it is what sets them apart. They have a pattern of lawbreaking, political manipulation, and obfuscation. I’ve been in Washington since Watergate, and I’ve never seen anything like it. They are the Standard Oil of our times. ",1
"The contrarian efforts have been so effective for the fact that they have made it difficult for ordinary Americans to even know who to trust, Dr. Farrell told the Washington Post which was first to cover the news of the study's release. This counter-movement produced messages aimed, at the very least, at creating ideological polarization through politicized tactics, and at the very most, at overtly refuting current scientific consensus with scientific findings of their own, Dr. Farrell said. ",1
"Organizations with corporate funding were more likely to have produced polarizing texts, the author found, with ExxonMobil and the Koch family foundation acting as influential funders (emphasis added). Further, according to the author, corporate funding may have influenced the ideological content of produced texts. The results suggest quantitative evidence of the influence of funding in the climate change debate that had previously been hypothesized, and suggests an analytical model for integrating texts with the social networks that created them, according to the author. ",1
"[T]hese agreements on limiting CO2 — well I liken it to, if you’re at a poker game, and you don’t know who the pigeon is, you’re it. And we’re it. So we’re going to regulate the hell, make our — particularly the poor — worse, stifle the economy by having less reliable, cheap, abundant energy, and make it more expensive, Koch said in an interview with The Washington Post. ",1
"This is an effort by the Kochs to turn the Cato Institute into some sort of auxiliary for the G.O.P. What he is doing now is detrimental to Cato, it’s detrimental to Koch Industries, it’s detrimental to the libertarian movement. ",1
"Unfortunately, these issues have not been resolved and his health has continued to deteriorate, Charles Koch wrote in the letter, a copy of which was obtained by The Washington Post. As a result, he is unable to be involved in business and other organizational activities. […] David has always been a fighter and is dealing with this challenge in the same way. ",1
"We greatly appreciate his vital role on the board and all that he has done to help us build a strong foundation for our future success, Holden wrote in an email. ",1
"If Pence were to become President for any reason, the government would be run by the Koch brothers—period. He’s been their tool for years, Whitehouse said. ",1
"The outcome of a Red/Blue exercise for climate science is not preordained, which makes such a process all the more valuable. It could reveal the current consensus as weaker than claimed. Alternatively, the consensus could emerge strengthened if Red Team criticisms were countered effectively. But whatever the outcome, we scientists would have better fulfilled our responsibilities to society, and climate policy discussions would be better informed, Koonin wrote in the Wall Street Journal. ",1
"You can't do policy without reading the other side. [… ] I'm becoming a denier more and more, the more I listen to these guys [climate scientists in agreement about global warming]. It’s a religion to them. ",1
"I am more convinced that changes in solar activities (whether sunspots, various types of cycles, etc.) are a better explanation of changing temperatures and possible global warming than CO2. ",1
"If anything, it is [David] Suzuki who has abandoned science, not the scientists who question the IPCC, whether of the religious right or not. Suzuki has become post modern. ",1
"Because commercial exploitation was the counterfactual used to justify the Nature Conservancy of Canada (NCC) carbon offsets, offsets were subsequently sold to non-arms-length buyers, and numbers of carbon offsets are highly sensitive to assumptions, one can only conclude that the carbon offsets generated by this (and probably many other) forest conservation projects are simply spurious. ",1
"It’s certainly bordering on conspiracy theory. The idea that all of these groups are interlinked and they’re that well coordinated, it doesn’t work that way, not on the environmental side of things, Brownsey said in an interview for this the Alberta Oil column. They are generally very disorganized and very discrete. It’s almost impossible—not impossible, but very improbable—what the author [Krause] is trying to argue here. ",1
"Her conclusion that [anti-pipeline activism] is economic protectionism for the benefit of the U.S. is wrong, Hirs said. The Canadian crudes compete head-to-head with Venezuela and some of the other heavy crude resources from around the world like Saudi Arabia and Mexico. If there are interests unhappy with Canadian crude coming down to the United States, you have to look at the head-to-head competitors and that would include Saudi Arabia. ",1
"That’s what they’re trying to do with global warming, use it to convince everyone to go to renewables, that we have to go to a more expensive type of energy, foisting this idea to do solar and wind facilities, said investigative journalist Vivian Krause. This is really about two groups of people and two very different views of how they want the world to run. ",1
"[…] To be clear, I do not suggest that Mayor Robertson or Tides is backed by U.S. oil companies. I have seen no evidence of commercial interests. What I do see if that it serves the broad economic interests of the United States to continue the U.S. monopoly on Canadian oil exports, restricting Canada's access to global markets where Canada and the U.S. are soon to be competitors. ",1
"I'm all for foreign aid, but Canada should be giving foreign aid, not getting it, and that's what bothers me. In Canada, we should be funding our own environmental movement. It's too easy for our environmental movement to be depending on American foundations. ",1
"The campaign against Alberta oil is being funded as part of a massive campaign to foster the renewable energy industry in the United States, Krause told senators. I can see how a campaign to prop up Alaskan fisheries and a campaign to bolster American energy security provides a tangible benefit to the American people, but I do not see how it benefits Canada, she said. ",1
"It has been extremely difficult, frankly. I lived on a shoestring until I couldn't do it anymore, I borrowed money from my family, even friends. Finally, I sold my house […] I had been living from my savings. I wish this had fallen in someone else's lap, but I couldn't look away. ",1
"The demarketing of Canadian oil appears to be funded as a small part of a large, well-financed marketing campaign to sway market share and investment capital towards so-called 'clean energy.' ",1
"The development of Alberta oil is a billion dollar opportunity, and I hope that we will make the most of that opportunity, she said. ",1
"The reason that pipelines are an issue now is because they were made into an issue. They were made into an issue by a campaign and it has a name, it's called the tar sands campaign. And Tzeporah has been involved with it, uh, for my guess is about 10 years now. ",1
"Okay. I was just gonna say that and there's an oil boom in the United States, but here in Canada we can't get a pipeline built. And I think we need to look at the true environmental cost of this and seeing that there's zero environmental benefit to where we're at. We haven't kept a single barrel of oil in the ground. It's time to take stock of what's happening and rethink this campaign. ",1
"I agree with Vivian that the fact is we didn't see in the past, say a decade ago, a lot of pipeline campaigns. But what I disagree with is that Canada is just being targeted because I work with groups all over the world, and there is rising concern about oil and gas expansion all over the world. And in fact, there are pipeline campaigns all over the world. Many people have seen the news that Norway just announced that they're no longer going to drill off the Lofoten islands because of concerns about climate change. So we're in a situation now where some of the world's largest financial institutions in the world have said that they will no longer fund the expansion of oil and gas, where our oil from Alberta is high cost and it's high carbon, and it struggling to compete. ",1
"Add that onto the fact that our oil is highest cost. And that's why you see a flight from the oil sands, Total, Shell. Um, many other companies, Stat Oil have left the oil sands. So there's this idea that Vivian's promoting that somehow it's our fault environmental groups and indigenous nations who are campaigning against the expansion of oil and gas. We're doing that because of the rise in the fires and floods and because we think we need to prepare in Canada. So we talk about the money that is used for environmental campaigns and indigenous groups, trying to raise these risks and awareness and call for different policies in Canada. But let's talk about where the money comes from to fund oil and gas. The majority of the funders are not from Canada. These companies are making massive profits. They're producing more and more and they're automating at all levels. ",1
"And now I have a message to those foreign funded special interests who have been leading a campaign of economic sabotage against this great province, he said. To the Rockefeller Brothers Fund, the Tides Foundation, Lead Now, the David Suzuki Foundation and all of the others: Your days of pushing around Albertans with impunity just ended, Kenney added. ",1
"The campaign did not start in the U.S. or at the request of U.S. foundations, said Marx in an email to The Star. Rather it started in Canada well before our engagement and the U.S. foundations responded to Canadian groups’ requests for support to address the climate threat. ",1
"The way that some people have been framing this is a little bit incorrect, from my point of view, he said. ",1
"There have been a lot of mass demonstrations and mass protests with many thousands of people, he added. It’s kind of difficult for me to imagine that those people are really just actors that are getting paid by some foreign entity. ",1
"Is this an April Fool's joke? Little aske when contacted by Cabin Radio. Why would the chamber bring such a divisive person to a territory where groups and individuals work so hard to collaborate with others, even those they don't always agree with? ",1
"With multi-billion dollar contracts worth of programs on the horizon for vehicles, aircraft, technology, and ships, the Defence industry is actively seeking partnerships and expansion.  Hosted by WāVv, whose focus is in bridging the pre-commercialization gap to accelerate exportable Canadian Content Value, ConvergX® provides a unique business opportunity to partner with capable industry leaders in delivering immediate solutions. ",1
"I’m hoping by the end of my presentation, said Krause, you’ll have a better understanding of that war, of that battle, and once we have a good understanding then we can start to address it.  Activism, she claimed, is the elephant in the room. We wouldn’t even be having this conversation if it wasn’t for activism. That activism has become a form of economic protectionism. ",1
"Activism has gone from anti-pipeline protests to election activism, Krause concluded, and the new battle ground is the ballot box. ",1
"It’s the worst case of redacting that I’ve seen in a long time, reacted René Leblanc, Deputy Commissioner of Lobbying on Monday, when shown the diary. ",1
"In Alberta we are holding our Annual Geophysical Seminar in Red Deer on Sept 17 and 18 – a fully packed agenda including AER, ESRD, PMO and Aboriginal Affairs; Dave Yager presenting on the general state of the upstream oil and gas Industry in Canada; and our Keynote Speaker Vivian Krause on funding of the ENGO’s (see our blog for her work), the event materials read. ",1
"I'm all for foreign aid, but Canada should be giving foreign aid, not getting it, and that's what bothers me, Krause told Metro. In Canada, we should be funding our own environmental movement. It's too easy for our environmental movement to be depending on American foundations. ",1
"The amount of money coming from foreign sources to Canadian environmental groups seems really small compared to foreign investment in and ownership of key Canadian industries, the impact of foreign demand for our exports on the ways we're developing our lands … and the kinds of environmental risks, so it's a very selective voicing of concerns about the impact of foreign funding on Canadian politics. ",1
"We are a Canadian organization, run by Canadians, on behalf of Canadians and we are absolutely working on behalf of Canadians. We don’t respond to outside foreign agendas, Goodman said via phone. I don’t believe that (foreign foundations have other interests at play). I think it’s a conspiracy theory and I think it’s a red herring, she said. ",1
"The campaign to shift from dirty to clean energy, as it appears to me, is also about reducing dependence on imported oil, and increasing energy independence. In fact, if you read the fine print, you will find that American foundations say this themselves in their strategy papers, that one of their interests is in increasing American energy security and American energy independence. ",1
"No consensus exists that man-made emissions are the primary driver of global warming or, more importantly, that global warming is accelerating and dangerous. ",1
"If species have survived repeated changes in global temperature on the order of 10 degrees; and changes in habitat brought on by sea-level ups and downs of 300 to 400 feet, why will a two-degree change global temperature or a two-foot change in sea level be their undoing? Kreutzer wrote at The Heritage Foundation. ",1
"The bandwagon for a $15-per-hour minimum wage has run head-on into the laws of economics. It’s pretty much totaled, Kreutzer wrote in an Heritage Foundation article originally published at Inside Sources. The best wage policy is a pro-growth economic environment. A vibrant economy increases wages and jobs at the same time. ",1
"The 97 percent statistic is nothing more than a false talking point; no overwhelming consensus exists among climatologists on the magnitude of future warming or on the urgency to reduce greenhouse gas emissions, they wrote, citing Richard Tol and David Legates for support. ",1
"How does the earth’s temperature change from a doubling of CO2 in the atmosphere? Recent peer-reviewed literature estimates that the equilibrium climate sensitivity is about two degrees Celsius, much lower than the IPCC’s assumed ECS of 3.0 degrees. ",1
"The oceans are not currently acidic, nor do any projections show them likely to become acidic, they write. ",1
"Heritage Foundation research has found that any sort of carbon tax, cap and trade, or other combination of carbon regulations such as the regulations on new power plants and existing ones (the Clean Power Plan) will only kill jobs and cut income, all without having any meaningful impact on global temperatures, now or in the future. […] The climate return, if any, is negligible as the President’s climate policies will have next to no impact on global temperatures. ",1
The only thing to worry about global warming is the damage that can be done by worrying. Why are some scientists worried? Perhaps because they feel that to stop worrying may mean to stop being paid. ,1
What I think is this: Man is responsible for a PART of global warming. MOST of it is still natural. ,1
"Nevertheless, in my capacity as expert reviewer of the IPCC, I have also received (a tiny) part of the Nobel price, which has been awarded to Al Gore and the IPCC (yes, thanks for your congratulations). Should I be grateful? I don't think so. Both 'An Inconvenient Truth' and the latest IPCC report labour under cherry-picking, spindoctoring and scare-mongering (Al Gore's movie more than the IPCC reports). Awarding the Nobel price for such flawed science is a disgrace ",1
